,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
1977,1293,1,nan,miskinblue,Z,FOX bimbo's look uncomfortable.,
1978,1293,2,nan,miskinblue,Z,No Y now.,
1979,1294,0,nan,coffeephilosoph,Z,"Trump may have won ""not in spite of his terrible design work, but because of it"" via @dezeen",
1980,1295,0,fakenews,AlexSmith1964,Z,"Rice is still toast, but @Cernovich got the scoop.",
1981,1296,0,theresistance,Grouse789,Z,"Rice is still toast, but @Cernovich got the scoop.",
1982,1297,0,nan,GolfgrrrlSmith,Z,President Trump was right Agsin.,President Trump|| Agsin|| 
1983,1297,1,nan,GolfgrrrlSmith,Z,Here is the leaker with Obummer.,Obummer|| 
1984,1297,2,nan,GolfgrrrlSmith,Z,Get the investigation today issue subpoenas block air travel.,
1985,1297,3,nan,GolfgrrrlSmith,Z,Treason,
1986,1298,0,"USPolitics, trump, potus",diypotus,Z,"Trump, Egypt's leader meet at White House, expected to discuss defeating ... - -",Trump|| Egypt's|| White House|| 
1987,1299,0,nan,EverettOCampbel,Z,President Trump is right to act against No.,President Trump|| 
1988,1299,1,nan,EverettOCampbel,Z,Korea before it makes good on its threats against us!,
1989,1300,0,nan,Angelus1701,Z,"New post: ""The families fleeing from Trump's America""",Trump's America|| 
1990,1301,0,nan,Kathychen1969,Z,"Why Trump, Against His Instincts, Spared Iraq From the Travel Ban",Trump|| Instincts|| Spared Iraq|| Travel Ban|| 
1991,1302,0,nan,bmgaughan,Z,@tuc9 @kingfish7418 @thehill The FBI is going to disembowel Trump's presidency.,The FBI|| Trump's|| 
1992,1302,1,nan,bmgaughan,Z,He's already the least approved pres.,
1993,1302,2,nan,bmgaughan,Z,in history.,
1994,1302,3,nan,bmgaughan,Z,Couldn't even get Ocare repealed.,Ocare|| 
1995,1302,4,nan,bmgaughan,Z,SAD,
1996,1303,0,nan,teamserna,Z,@puppymnkey don't entertain those stupid fucks.,
1997,1303,1,nan,teamserna,Z,Obviously they are plain stupid believing such bullshit.,
1998,1304,0,nan,BaittyJulie,Z,@SenateMajLdr @GorsuchFacts wasting our money.,
1999,1304,1,nan,BaittyJulie,Z,Trump is under investigation.,
2000,1304,2,nan,BaittyJulie,Z,MoveOn,
2001,1305,0,nan,NgahuiaHarold,Z,@CohenTisha @aquaboogiebaby @4TruthAndReason Mr Means addresses Pres 44 Obama,Mr Means|| Pres 44 Obama|| 
2002,1305,1,nan,NgahuiaHarold,Z,President Trump Could PROVE Russell Means WRONG and Make things Right!,Right|| 
2003,1306,0,nan,ChrisMWo,Z,"^Simple and misguided "" not unlike Trump himself.",Trump|| 
2004,1307,0,nan,timeslip22,Z,"A power hungry populist is at the White House today, and so is the leader of Egypt",White House|| Egypt|| 
2005,1308,0,nan,Cataguayo,Z,@DLCHappman Barby trump,Barby|| 
2006,1309,0,Ho,SatelliteFlite,Z,Comment on Trump to Dump Air Force 1!,Comment on Trump|| Dump Air Force 1|| 
2007,1309,1,Ho,SatelliteFlite,Z,Weekly Flights to Mar-a-Lago Will Be on Air Drone 1!,Weekly Flights|| Mar-a-Lago|| Air Drone 1|| 
2008,1309,2,Ho,SatelliteFlite,Z,by American Patriot …,American Patriot|| 
2009,1310,0,nan,AMike4761,Z,JUST IN: U.N. Is Freaking Out After Trump’s New Orders…He is starting to DEFUND the Globalist UN | E Politics Info,U.N.|| Freaking|| Trump’s New Orders…He|| DEFUND|| Globalist UN|| E Politics Info|| 
2010,1311,0,nan,clementsmichae2,Z,Top House Intel Democrat Catches Trump White House Red-Handed In Russia Cover-Up via @politicususa,
2011,1312,0,nan,MrWallingford,Z,Fake check for a fake President.,President|| 
2012,1313,0,nan,Scovaly,Z,@MarcusElving @ghostofnero @JulianAssange Assange or Russia did not help Trump.,Assange|| Russia|| Trump|| 
2013,1313,1,nan,Scovaly,Z,The TRUTH did!,The TRUTH|| 
2014,1313,2,nan,Scovaly,Z,"The source is not to be blame, the perpetrator who broke the law is.",
2015,1314,2,nan,MariamEatedali,Z,"The source is not to be blame, the perpetrator who broke the law is.",
2016,1315,0,SusanRice,_LCMB_,Z,@potus is vindicated.,
2017,1315,1,SusanRice,_LCMB_,Z,Unmasking by @BarackObama administration via @AmbassadorRice comes to light.,
2018,1315,2,SusanRice,_LCMB_,Z,Finally some justice.,
2019,1316,0,RealEstate,Kegan05,Z,@kylegriffin1 @MelissaAmour72 @playbookplus Trump is as IGNORANT as a stump &  he's using a kid to conduct nation's business?,Trump|| IGNORANT|| 
2020,1316,1,RealEstate,Kegan05,Z,@FNC @CNN,
2021,1317,0,nan,virginiapooler,Z,@ananavarro All true.,
2022,1317,1,nan,virginiapooler,Z,All due to McConnell and Trump.,McConnell and Trump|| 
2023,1318,0,Trump,eschuber8,Z,"@Public_Citizen ""He's a loser!!""",
2024,1319,0,nan,corvetteflex,Z,Obama Official Admits to Spying and Leaking Intelligence on Trump - YouTube,Obama Official Admits|| Spying and Leaking Intelligence on Trump|| YouTube|| 
2025,1320,0,nan,BHayes00790615,Z,@NolteNC @steph93065 This election has shown America how corrupt our politics are left completely sickening republicans can't work together what are we to do now,America|| 
2026,1321,0,nan,BarbaraClayton,Z,@RandPaul did't think you were so dumb.,
2027,1321,1,nan,BarbaraClayton,Z,Read the article - don't just scan headings and then send a false news tweet like that ass,
2028,1322,0,ConflictOfInterests,purpleH2Oski,Z,RT @thehill: Trump granted power to withdraw money from his businesses without disclosing it:,Trump|| 
2029,1323,0,nan,CDChangeAgent,Z,Meng: Trump Budget Could Hurt Queens,Meng: Trump Budget Could Hurt Queens|| 
2030,1324,0,"UX, UI",viget,Z,“Snapchat is the Donald Trump of UI Design” by @curtarledge,Donald Trump of UI Design|| 
2031,1325,0,pullingofftheimpossible,thisisdaniellef,Z,@gregjames is still a fine looking human being even with his Donald Trump face,Donald Trump|| 
2032,1326,0,nan,cam294cam,Z,@Aundria_Hamby fake news.,
2033,1327,0,nan,nc_daily,Z,Trump’s son-in-law Kushner visits Iraq as military coalition closes in on retaking Mosul,Kushner|| Iraq|| Mosul|| 
2034,1328,0,nan,RickyBird11811,Z,@dcexaminer Mike broke this story yesterday?,Mike|| 
2035,1329,0,"MAGA, Winning",kencampbell66,Z,President Trump donates first-quarter salary to National Park Service,President Trump|| National Park Service|| 
2036,1330,0,"mit, supplychain",KaratzasMarine,Z,Guest Voices: Supply Chains and the Trump Roller-Coaster @WSJLogistics,
2037,1331,0,nan,Jdarcey13Jon,Z,Donald Trump Drunk-Tweeting ‘Fox &  Friends’ Again -,Donald Trump Drunk-Tweeting ‘Fox|| Friends|| 
2038,1332,0,nan,DrBobBullard,Z,Anxiety About Trump's Proposed Budget Cuts Is Sweeping Red-State America @alternet,Trump's Proposed Budget Cuts|| Sweeping Red-State America|| 
2039,1333,0,nan,WorkerFreedom,Z,@SenatorEichorn Why did Governor Dayton and the Minnesota legislature support this bill?,Governor Dayton and the Minnesota|| 
2040,1333,1,nan,WorkerFreedom,Z,The answer is politics.,
2041,1334,0,"pplsummit, BernieBros",dbaaryj,Z,Go beyond with the same people who said Hillary = Trump.,Hillary|| Trump|| 
2042,1334,1,"pplsummit, BernieBros",dbaaryj,Z,No thanks.,
2043,1334,2,"pplsummit, BernieBros",dbaaryj,Z,is same old @DrJillStein//Sarandon.,
2044,1335,0,nan,lynnie5155,Z,@PoliticalShort @SenJohnMcCain @LindsayGrahamSC @McConnellPress @OrrinHatch @RoyBlunt @SenThadCochran Use EVERY dirty trick 0buma's henchmen [Reid &  Pelosi] used to get ALL @POTUS Trump's promises to WE the PEOPLE shoved down Libs throats!,Use|| [Reid|| Pelosi|| Trump's|| PEOPLE|| Libs|| 
2045,1336,0,nan,wvachild,Z,Trump talked about draining the swamp he was talking about his own cabinet to bad he doesn't flush them all,
2046,1337,0,nan,SeeHumanity007,Z,@SpeakerRyan where is YOUR SUPPORT of our @POTUS ?!,SUPPORT|| 
2047,1337,1,nan,SeeHumanity007,Z,your silence causes Americans 2 distrust YOU @seanhannity @LouDobbs @WayneDupreeShow,Americans 2|| 
2048,1338,0,nan,mjk_walker,Z,"The Panorama special on Le Pen and her Kremlin and other,allegedly ,criminal contacts plus Trump has got to be shown on French TV,surely?",The Panorama|| Le Pen|| Kremlin|| Trump|| French TV|| surely|| 
2049,1339,0,nan,masuruha2,Z,"If Senate rules have to change, which party is 1st to filibuster Scotus nominee?",Senate|| Scotus|| 
2050,1339,1,nan,masuruha2,Z,"The Party of No/Resist, the Dems, they don't care 4 America",The Party of No/Resist|| Dems|| 4 America|| 
2051,1340,0,nan,JoeC1776,Z,@Patriot_Musket @molratty That seems to be a yes.,
2052,1340,1,nan,JoeC1776,Z,I've lost a lot of respect for him.,
2053,1340,2,nan,JoeC1776,Z,Like McMullin he's obsessed with Trump.,Like McMullin|| Trump|| 
2054,1341,0,nan,moggda,Z,"""Being in the EU is all about politics not economics, whereas leaving the EU is all about economics NOT politics""",EU|| EU|| 
2055,1341,1,nan,moggda,Z,"Daily Express, Editorial",Daily Express|| Editorial|| 
2056,1342,0,nan,MtnViewPatch,Z,Trump Declares Santa Clara County A Disaster Due To Storms  Federal Help Now Available,Trump Declares Santa Clara County|| Disaster Due|| Storms Federal Help|| Available|| 
2057,1343,0,nan,BeniciaPatch,Z,Trump Declares Solano County A Disaster Due To Storms  Federal Help Now Available,Trump Declares Solano County|| Disaster Due|| Storms Federal Help|| Available|| 
2058,1344,0,SusanRice,OptimisticCon,Z,Don’t get fixated on as the authority behind back-door surveillance of Trump via @LibertyUnyieldi,Trump|| 
2059,1345,0,"the, breaking, santafe, newmexico, politics, nativeamerican, news",bbsnews,Z,Don’t get fixated on as the authority behind back-door surveillance of Trump via @LibertyUnyieldi,
2060,1346,0,"SupremeCourt, ConfirmGorsuch, PJNET",sow_with_vision,Z,MT @theoptionoracle: Doesn't matter what Trump does Dems will move to obstruct,Doesn't|| Trump|| Dems|| 
2061,1347,0,nan,lacomedywriter,Z,Trump says he's devoted to Sisi.,Sisi|| 
2062,1347,1,nan,lacomedywriter,Z,Proclaims this proves his support of LGBTQ community.,LGBTQ|| 
2063,1347,2,nan,lacomedywriter,Z,"---&gt; Note to @potus, it's pronounced ""see see""",Note|| 
2064,1348,0,nan,Jackson_Dill,Z,Trump makes good on a presidential promise and donates the first chunk of his salary to the @NatlParkService.,
2065,1349,0,nan,WitoldHayes,Z,If there's one thing we didn't need a tweetstorm about it was Pence's weird isofem fetish,Pence's|| 
2066,1350,0,nan,shelbs25,Z,Hence the relatable-ness of the official portrait.,
2067,1351,0,nan,angelina_de_alb,Z,"If Russia was a potential hegemon in whole Europe,Trump wouldn't leave Western Europe alone 2 provide themselves defense by own means",Russia|| Europe|| Trump|| Western Europe|| 
2068,1352,0,nan,CynicalMike,Z,And this surprises who?,
2069,1353,0,nan,Mas7479Mavis,Z,Divided Senate panel backs Supreme Court nominee Gorsuch NOW ITS TRUMP ALL THE WAY,Divided Senate|| Supreme Court|| Gorsuch|| TRUMP|| WAY|| 
2070,1354,0,nan,NYlovesTrump,Z,I suggest all the Trump supporters get out of CA NOW.,Trump|| CA|| 
2071,1355,0,nan,drsammyj,Z,"Blockbuster: Report-Susan Rice ""searched"" 4 Trump campaign people using hi security surveillance.",Blockbuster: Report-Susan Rice|| 4 Trump|| 
2072,1355,1,nan,drsammyj,Z,"At end of day, Obama could be indicted!",Obama|| 
2073,1356,0,nan,DanBannister4,Z,Trump Supports Former Advisor\'s Call for Immunity in Russian Probes,Trump Supports Former Advisor\'s Call|| Immunity in Russian Probes|| 
2074,1357,0,nan,MaureenGaudet66,Z,Trump not focusing on human rights so does that mean sex trade in this country will continue?,
2075,1357,1,nan,MaureenGaudet66,Z,Sure seems his lack of focus is condoning it!,
2076,1358,0,nan,BloombergCA,Z,Ten states sue the Trump administration over delays to energy-efficiency standards,Trump|| 
2077,1359,0,nan,LesliesDawn,Z,Comedy Central Just Released the Trailer for New Donald Trump Spoof Show,Comedy Central|| Released|| Trailer|| New Donald Trump Spoof Show|| 
2078,1360,0,nan,NotMWag2,Z,@tylerobrown They were spying on the Russians.,Russians|| 
2079,1360,1,nan,NotMWag2,Z,Who were talking to Team Trump.,Team Trump|| 
2080,1360,2,nan,NotMWag2,Z,Which is why they would even need to be unmasked.,
2081,1360,3,nan,NotMWag2,Z,Focus.,
2082,1361,0,nan,max_burbank,Z,@meganmckenzie94 @oufenix @thenation Doesn't it seem kind of weird that Trump doesn't like Kim jong un?,Doesn't|| Trump|| Kim|| 
2083,1362,0,nan,Len1776,Z,"Another swing &; miss for @FDRLST, Trump votrs were led 2 believe there'd be universal healthcare.",Trump|| 
2084,1362,1,nan,Len1776,Z,His words not mine,
2085,1363,0,nan,Beli__Tsar,Z,@KT_So_It_Goes Trump gives the other side all the rope it needs to hang itself.,Trump|| 
2086,1364,0,nan,BlindDrilling,Z,@cnni Wow!,
2087,1364,1,nan,BlindDrilling,Z,How MUCH plastic surgery has Melania Trump had done??,MUCH|| Melania Trump|| 
2088,1364,2,nan,BlindDrilling,Z,Looks FAR from natural,Looks FAR|| 
2089,1365,2,"TrumpoRussian, RussoTrumpian, SusanRice",danmichalski,Z,Looks FAR from natural,
2090,1366,0,nan,DavisCAPatch,Z,Trump Declares Bay Area A Major Disaster Due To Storms  Federal Help Now Available,Trump Declares Bay Area|| Major Disaster Due|| Storms Federal Help|| Available|| 
2091,1367,0,nan,nineteen84NOW,Z,Ironic how msm does hit peice alleging fake news &  their target gets scoop of year,
2092,1368,0,nan,morrischris,Z,Melania Trump just got her official White House portrait — and there's already controversy via @mic,Melania Trump|| White House|| 
2093,1369,0,nan,BERNIEBURNIN,Z,"@MATH_0522 @jheil Can't be a bombshell, since it was part of her job description to do so.",
2094,1369,1,nan,BERNIEBURNIN,Z,In Trump's world the truth doesn't matter,Trump's|| 
2095,1370,0,nan,yhjones,Z,"Wounded by two months of bungling, Team Trump seeks to rearrange the deck chairs",Team Trump|| 
2096,1371,0,nan,kharly,Z,GOP did not win election they stole it and they knows it,
2097,1372,0,nan,maurtosay,Z,@TereseForstbau1 @Brasilmagic IN WHAT WAY IS tRUMP QUALIFIED FOR THE POSITION HE'S BEEN GIVEN?,WAY|| QUALIFIED|| POSITION|| GIVEN|| 
2098,1373,0,nan,jimr_berkeley,Z,Can we get the NPS to verify this?,NPS|| 
2099,1373,1,nan,jimr_berkeley,Z,TIA,
2100,1374,0,nan,jeffreymaxin,Z,What's up with @CNBC lately pushing these weird pro trump articles?,
2101,1374,1,nan,jeffreymaxin,Z,Guys...he doesn't watch your channel you can stop trying to blow him.,
2102,1375,0,MAGA,dahle44,Z,Melania Trump attacked for reciting 'The Lord's Prayer' at campaign rally-another Left LOW-@LadiesForTrump,Melania Trump|| Lord's Prayer|| Left LOW-@LadiesForTrump|| 
2103,1376,0,nan,bmainzer,Z,"@RVAwonk I am relieved.With all the Trump team meetings w Russians,I was upset that it looked like the Obama admin did nothing.",Trump|| Russians|| Obama|| 
2104,1376,1,nan,bmainzer,Z,She was dong her job,
2105,1377,0,PoliticsampCurrentEvents,canu_r,Z,"Democracy, an American novel - Henry Adams | Politics &;...",American|| Henry Adams|| Politics|| 
2106,1378,0,"CLIMATE, p2, tcot, 2A",pablorodas,Z,"RT Trump Plan to Slash EPA Budget Goes Even Deeper, New Memo Shows",RT Trump Plan|| Slash EPA Budget Goes|| Deeper|| New Memo Shows|| 
2107,1379,0,nan,kgifford20,Z,@kelliruns @SandyLCYoung @Anthony78748 @WallSTRMonkey @AlexYoung @realDonaldTrump U R WRONG!,U R WRONG|| 
2108,1379,1,nan,kgifford20,Z,Google 1967 selective service.,Google 1967|| 
2109,1379,2,nan,kgifford20,Z,Trump was rejected by military Dr after exam.,Dr|| 
2110,1379,3,nan,kgifford20,Z,U can't buy rejection!,
2111,1379,4,nan,kgifford20,Z,Draft Dodgers Fled 2 CANADA!,Draft Dodgers Fled 2 CANADA|| 
2112,1380,0,nan,eddwilson,Z,"@annaturley Plenty of tweets, apparently from the UK, in support of Trump and le Pen.",Plenty|| UK|| Trump|| Pen|| 
2113,1381,0,nan,CranfordLarry,Z,Those Crazy Green Loving Liberals at it again.,Crazy Green Loving Liberals|| 
2114,1382,0,SusanRice,Robert37373737,Z,@BraddJaffy Hey remember last week when the media was demanding Trump apologize to Obama for the spying claims?,Trump|| Obama|| 
2115,1383,0,ImpeachTrump,JayRodge66,Z,@realDonaldTrump Just so YOU know that WE know about the lie.,
2116,1384,0,scumbag,mwalsh,Z,Wow - so generous.,
2117,1385,0,nan,israel63,Z,Trump pledges action against North Korea via @millerc4,North Korea|| 
2118,1386,0,nan,anntashaz,Z,Donald Trump' gets Comedy Central show,Donald Trump|| Comedy Central|| 
2119,1387,0,"TheResistance, resist",whitefishglobal,Z,Sick.,
2120,1387,1,"TheResistance, resist",whitefishglobal,Z,Illinois contractor bidding to build Trump's border wall — with a tourist draw,Trump's|| 
2121,1388,0,nan,habsheaven,Z,"@pjc612 @ChrisCuomo Trump isn't going to make it 2 years, let alone 8.",Trump|| 
2122,1389,0,nan,patyun,Z,Trump Supporter Labeled ‘Fake News’ By ’60 Minutes’ Beats Everyone To Susan Rice Scoop via @dailycaller,Trump Supporter Labeled ‘Fake News|| Minutes’ Beats Everyone|| Susan Rice Scoop|| 
2123,1390,0,nan,saturnfive69,Z,"@SenatorMenendez Senator, as a resident of the great state of NJ I ask that you oppose Trump's supreme court nominee.",Senator|| NJ|| Trump's|| 
2124,1390,1,nan,saturnfive69,Z,Thank-you.,
2125,1391,0,nan,4MiddleAmerican,Z,Too funny!,
2126,1392,0,nan,vik21_yadav,Z,Arvind Kejriwal was an IT commissioner.,Arvind Kejriwal|| 
2127,1392,1,nan,vik21_yadav,Z,He can't manage his own finances!!,
2128,1392,2,nan,vik21_yadav,Z,huh,
2129,1393,0,"Press, News, Media",PrMediaLink,Z,I am not against press freedom but against fake media: Trump,Trump|| 
2130,1394,0,nan,donna_dishman,Z,LA Times Editorial Board Launches Scathing Series On 'Disastrous' Trump | The Huffington Post,The Huffington Post|| 
2131,1395,0,nan,PreservationMD,Z,President Trump donates his first quarter salary to the deferred maintenance of battlefield parks.,President Trump|| 
2132,1395,1,nan,PreservationMD,Z,In MD that inclds: Antietam &  Monocacy.,MD|| Antietam|| Monocacy|| 
2133,1396,0,"Trump, action",watchjbourne,Z,Forget about and let's watch this new movie:,
2134,1397,0,SusanRice,moosemyfrnds1,Z,fact Obama SPYING on Trump &; his family members &; still no dirt proves we picked the right man.,Obama SPYING on Trump|| 
2135,1397,1,SusanRice,moosemyfrnds1,Z,"""National Park Service""","""National Park Service|| "
2136,1398,0,nan,ChrisResists,Z,Not exactly a left-wing blog reporting on this corruption,
2137,1399,0,nan,Anna_LaPierre,Z,@ChrisCuomo Not just abt bs partisan politics.,
2138,1399,1,nan,Anna_LaPierre,Z,"Imagine, for one moment, Garland's disappointment as a man.",Garland's|| 
2139,1399,2,nan,Anna_LaPierre,Z,Brutal.,
2140,1400,0,"Putin, trump",Mollierocks,Z,I put NOTHING past OR .,NOTHING|| 
2141,1401,0,nan,DanSWright,Z,"Maybe Trump's just corrupt af and it's not part of a... no no, this is FSB presidency",Trump's|| FSB|| 
2142,1402,0,nan,GenesisJan2017,Z,"Maybe Trump's just corrupt af and it's not part of a... no no, this is FSB presidency",
2143,1403,0,nan,olivermtengo1,Z,"@muigai_michael @KoinangeJeff kalonzo should know that their no mou,s in politics",
2144,1404,0,nan,jondalgaard,Z,"TRUMP WATCHING FOX: Leave me alone, I'm working.",TRUMP WATCHING FOX: Leave|| 
2145,1404,1,nan,jondalgaard,Z,KUSH: But I love you 'dad'!,
2146,1404,2,nan,jondalgaard,Z,Let me help.,
2147,1404,3,nan,jondalgaard,Z,TRUMP: Help eh?,TRUMP: Help|| 
2148,1404,4,nan,jondalgaard,Z,Hmmmm.,
2149,1404,5,nan,jondalgaard,Z,I have an idea.,
2150,1405,0,nan,49f8f38790164c4,Z,Obummmer is guilty as sin !,
2151,1406,0,nan,gjacquette,Z,@RFKoscinski @kenklippenstein @realDonaldTrump @WhiteHouse Trump will not use his color to break laws and destroy the constitution once again that was Obama.,Trump|| Obama|| 
2152,1406,1,nan,gjacquette,Z,Good try Snowflake,Snowflake|| 
2153,1407,0,nan,Jermaine_McIver,Z,@ananavarro This is crap.,
2154,1407,1,nan,Jermaine_McIver,Z,Trump has done a lot just because you don't like what he is doing doesn't mean he's doing nothing ?,
2155,1408,0,nan,ResistTilDeath,Z,@RandPaul you really are a dimwitted fucktard who puts party above constituency.,
2156,1409,0,nan,midwest55912,Z,@theDonaldTrump Hard to tell.,Hard|| 
2157,1409,1,nan,midwest55912,Z,I think Fox.,Fox|| 
2158,1410,0,nan,NickVFL,Z,@SouffleOfTheDay Trump took his fathers inheritance and built an empire andnon top of that ran for President and won.,Trump|| President|| 
2159,1410,1,nan,NickVFL,Z,You and your friends are butt hurt.,
2160,1411,0,nan,thus_spake,Z,THERESA May today laughed off suggestions that Britain could go to war with Spain over the future of Gibraltar.,Britain|| Spain|| Gibraltar|| 
2161,1412,0,nan,Ansariyya,Z,One scum of the earth shaking bloodied hands with another scum of the earth,
2162,1413,0,nan,elduderinomike1,Z,"Once the connection is made between who Rice distributed it to, and who leaked it, Watergate 2.0 will be owned by Obama administration.",Rice|| Watergate 2.0|| Obama|| 
2163,1414,0,SusanRice,catwoody20,Z,Hillary neglected her job as SOS.,SOS|| 
2164,1414,1,SusanRice,catwoody20,Z,"Ignored request for help Yes she was asleep at the wheel,more like passed out!",
2165,1415,0,nan,basangikay,Z,Head of UN food program says she's confident Congress will reject Trump's proposed... by via @c0nvey,Head of UN|| Congress|| Trump's|| 
2166,1416,0,nan,oParasiteSingle,Z,Trump buildings are among the biggest polluters in NYC - occupywatchdog: It’s time for other local...,NYC|| It’s|| 
2167,1417,0,nan,donnacsimon,Z,Cry cry &  go to your playdough rooms [liberals],
2168,1418,0,"Trump, ConfictsOfInterest, Impeach45, Russiagate, CoverUp, TheResistance",gollum1419_g,Z,Spicer is a liar.,
2169,1418,1,"Trump, ConfictsOfInterest, Impeach45, Russiagate, CoverUp, TheResistance",gollum1419_g,Z,for the via @TPM,
2170,1419,0,nan,bossbandid,Z,Trump administration moves to combat H-1B visa fraud with increased site visits,H-1B|| 
2171,1420,0,nan,MALIKUSMANUTTRA,Z,: First lady Melania Trump gets her official White House portrait,First|| Melania Trump|| White House|| 
2172,1421,0,nan,JoeFreedomLove,Z,Gorsuch May Be Trump's Last 'Well Qualified' Judge - Bloomberg,Trump's Last|| Qualified' Judge|| Bloomberg|| 
2173,1422,0,nan,roswell2001,Z,Shows you how corrupt they are.. even more than we imagined ?,
2174,1423,0,nan,carolramsey,Z,Shows you how corrupt they are.. even more than we imagined ?,
2175,1424,0,nan,Ace0044T,Z,"@jasonwoods81 @Newsweek Considering every historian/publication is declaring Trump's first 100 days the worst ever, I wouldn't go around calling people losers",Considering|| Trump's|| 
2176,1425,0,nan,shilohwalker,Z,"Not to mention the numerous Trump team members who were found to have had meetings with Russians, then lied, eventually acknowledged &; quit.",Trump|| Russians|| 
2177,1426,0,trump,DomSalvaggio,Z,I will never unsee this.,
2178,1427,0,nan,skrbelly1,Z,John Oliver Can't Quite Believe the Stupidity of This Latest Trump Scandal @alternet,John Oliver|| Quite Believe|| Stupidity|| Latest Trump Scandal|| 
2179,1427,1,nan,skrbelly1,Z,@LastWeekTonight #?,
2180,1428,1,nan,sallykitty2,Z,@LastWeekTonight #?,
2181,1429,0,nan,Endoracrat,Z,@DebateDontHate @MSNBC THREAD:,THREAD|| 
2182,1429,1,nan,Endoracrat,Z,"?TRUMP, KUSHNER, &; THE BOYS?",?TRUMP|| KUSHNER|| BOYS|| 
2183,1430,0,nan,Auxilry,Z,MensJournal: The Ongoing Saga of Donald Trump Vs.,
2184,1430,1,nan,Auxilry,Z,The Environment,The Environment|| 
2185,1431,0,nan,ironhorse6col,Z,@POTUS @CNN Best looking portrait in the White House!,Best|| White House|| 
2186,1432,0,"SusanRice, Unmasking, ObamaGate, LockHerUp",ChapmanMediaNet,Z,@POTUS @CNN Best looking portrait in the White House!,
2187,1433,0,nan,RPGIOWA,Z,"@politico Well, with Susan Rice story coming out, he might be right...",Susan Rice|| 
2188,1434,0,Newsmax,Eat_shit_obama,Z,Obama Adviser Susan Rice Sought Names of Trump Associates in Intel via @Newsmax_Media,
2189,1435,0,nan,rn_deplorable,Z,Will anything happen to her??,
2190,1436,0,nan,Zebop,Z,"@MarkLGoldberg Nikki Haley trying to parse Trump's glad handing, dementia jibber-jabber, has to be her career nadir.",Nikki Haley|| Trump's|| 
2191,1437,0,nan,Gun_Hamundarson,Z,"Imagine what you could have done with your career, instead you went full bat-shit.",
2192,1437,1,nan,Gun_Hamundarson,Z,You never go full bat-shit.,
2193,1438,0,nan,FoyldeBoyl,Z,"Study shows more men are referring to their wives simply as ""Crooked"" since the Trump election.","""Crooked|| Trump|| "
2194,1439,0,HDTalk,davidavritt,Z,"""Trump Shifts Course on Egypt, Praising Its Authoritarian Leader"" by PETER BAKER and DECLAN WALSH via NYT …","""Trump Shifts Course on Egypt|| Praising|| NYT|| "
2195,1440,0,nan,SueGilb59950417,Z,@FoxNews @oreillyfactor @POTUS O'Reilly-Your pronouncements will not be heard because you and Trump should be out of jobs for just your abuse of women &  abuse of power!,O'Reilly-Your|| Trump|| 
2196,1441,0,nan,DropThe_Mic,Z,"@jessels46 Yeah, baby steps.",Yeah|| 
2197,1441,1,nan,DropThe_Mic,Z,"they cant contradict themselves and go from RUSSIA, to TRUMP IS RIGHT in 1 day.",RUSSIA|| TRUMP|| RIGHT in 1|| 
2198,1442,0,nan,Daphne_A_Blake,Z,I'm lying on u @realDonaldTrump,
2199,1443,0,nan,TomthunkitsMind,Z,Trump's Cabinet Picks Have a Combined Wealth of $14.5B.,Trump's Cabinet Picks|| Combined Wealth|| 
2200,1443,1,nan,TomthunkitsMind,Z,How Did They All Make Their Money?,Money|| 
2201,1444,0,nan,nobull2012,Z,Please stop all the BS and do your real job!,BS|| 
2202,1445,0,nan,World_Vision_US,Z,Trump's Secretary of Everything: Jared Kushner,Trump's Secretary of Everything: Jared Kushner|| 
2203,1446,0,nan,Deketweets2,Z,Trump is for we Deplorables' heritage.,Deplorables|| 
2204,1446,1,nan,Deketweets2,Z,He is for our constitution.,
2205,1446,2,nan,Deketweets2,Z,"If anyone doesn't like that, they are in the wrong country.",
2206,1446,3,nan,Deketweets2,Z,"Go USA, LOVE",Go USA|| LOVE|| 
2207,1447,0,nan,tbeaux29,Z,"@swimfunzo @FoxNews ALWAYS AN IGNORANT LIBTARD ""TRUMP DID IT!""","ALWAYS|| IGNORANT LIBTARD ""TRUMP|| "
2208,1448,0,nan,MSOwolf,Z,Advocacy Orgs React to Trump Naming April Sexual Assault Awareness Month via @broadly,Advocacy Orgs React|| 
2209,1449,0,nan,michmishahn,Z,"In this pic, she reminds me of a Barbie but not in a good way...",Barbie|| 
2210,1450,0,nan,DTWICK45,Z,@CoryBooker All these Sheep ?.,Sheep|| 
2211,1450,1,nan,DTWICK45,Z,Wait until the next Lib seat comes up.,Lib|| 
2212,1450,2,nan,DTWICK45,Z,Hope Trump puts Ted Cruz in.,Hope Trump|| Ted Cruz|| 
2213,1450,3,nan,DTWICK45,Z,Then you will be crying ?,
2214,1451,0,BigMistake,mjw5599,Z,"@Kasparov63 Sorry Garry, the tweet was meant for trump not you.",Sorry Garry|| 
2215,1452,0,nan,TrueBloodyed,Z,"@KyleKulinski This is pretty much Corp. Democrats ""how to beat Trump 101""",Corp. Democrats|| Trump 101|| 
2216,1453,0,nan,anthrodiva,Z,"@ThePlumLineGS It's the polar vortex of politics, no one knows how it works it just sounds cool to say filibuster and nuclear option in the same sentence",
