,tweetID,sentID,hashtags,user,usertype,TweetSentence,phase1Candidates
478,306,0,Sean Spicer*Tag,dcexaminer,Company,Sean Spicer responds to questions about Trump's travel costs,Sean Spicer|| Trump's|| 
479,307,0,Sean Spicer*Tag,sheeraf,Journalist,"So... Last week Spicer called me to defend the use of Confide on his own phone... said it was a ""private"" matter",Last|| Spicer|| Confide|| 
480,308,0,Sean Spicer*Tag, to check their phones to see if they had shared stuff. News of the meeting was leaked,EdwardTHardy,Sean Spicer held a meeting to warn staff not to leak,Sean Spicer|| 
481,309,0,Sean Spicer*Tag,MrTommyCampbell,Journalist,"Sean Spicer ""Our budget restores respect for taxpayers dollars.""",Sean Spicer|| 
482,309,1,Sean Spicer*Tag,MrTommyCampbell,Journalist,If you respected taxpayers Donald Trump would release his shady returns.,Donald Trump|| 
483,310,0,Sean Spicer*Tag,ProPublica,Company,1.,
484,310,1,Sean Spicer*Tag,ProPublica,Company,CBS says Trump's pick for Navy Sec.,CBS|| Trump's|| Navy Sec|| 
485,310,2,Sean Spicer*Tag,ProPublica,Company,likely to withdraw,
486,310,3,Sean Spicer*Tag,ProPublica,Company,2.,
487,310,4,Sean Spicer*Tag,ProPublica,Company,"Sean Spicer says that's ""wrong""",Sean Spicer|| 
488,310,5,Sean Spicer*Tag,ProPublica,Company,3.,
489,310,6,Sean Spicer*Tag,ProPublica,Company,Nominee withdraws,Nominee|| 
490,311,0,Sean Spicer*Tag,JRubinBlogger,Journalist,Sean Spicer’s tailspin - The Washington Post,Sean Spicer’s|| The Washington Post|| 
491,312,0,Sean Spicer*Tag,CNNPolitics,Company,"Sean Spicer: The President’s meetings and actions ""have helped spur job creation”",Sean Spicer: The President’s|| 
492,313,0,Sean Spicer*Tag,CNN,Company,White House press secretary Sean Spicer: There will be reviews after Navy SEAL's death in Yemen raid,White House|| Sean Spicer|| Navy SEAL's|| Yemen|| 
493,314,0,Sean Spicer*Tag,raymondlipford,Normal User,Sean Spicer's leak investigation promptly leaked to press,Sean Spicer's|| 
494,315,0,Sean Spicer*Tag,TRUMPMOVEMENTUS,Normal User,Spicer Collects White House Staffers' Phones in Effort to Find Leakers,Spicer Collects White House Staffers' Phones in Effort|| Find Leakers|| 
495,316,0,Sean Spicer*Tag,MyDogsHateTrump,Normal User,"No, no, no.",
496,316,1,Sean Spicer*Tag,MyDogsHateTrump,Normal User,"Millions and years on E-mails of HRC, we've just begun to investigate the WH.",Millions|| E-mails of HRC|| WH|| 
497,316,2,Sean Spicer*Tag,MyDogsHateTrump,Normal User,Yemen will be your Benghazi investigation.,Yemen|| Benghazi|| 
498,317,0,Sean Spicer*Tag,emmaelyse_,Normal User,Hillary got burned at the fucking stake for shit like this.,Hillary|| 
499,317,1,Sean Spicer*Tag,emmaelyse_,Normal User,Ready for the hypocrisy,Ready|| 
500,318,0,Sean Spicer*Tag,NoTrumpNation,Normal User,"When the administration talks about making things easier for ""job creators"" they are really saying let's repay our billionaire donors.",
501,319,0,Sean Spicer*Tag,holtnotcolt,Normal User,"I watched this without volume because I'm in class but the smug look on his face says ""I'm gonna REALLY enjoy oppressing these minorities""",REALLY|| 
502,320,0,Sean Spicer*Tag,ThirdWayMattB,Normal User,Frank Burns!,Frank Burns|| 
503,320,1,Sean Spicer*Tag,ThirdWayMattB,Normal User,@JRubinBlogger with the Spicer TKO.,Spicer TKO|| 
504,321,0,Sean Spicer*Tag,dianasoletti,Normal User,@seanspicer has become a the lying mouthpiece for the lying @realDonaldTrump - Melissa McCarthy had more credibility.,Melissa McCarthy|| 
505,322,0,Sean Spicer*Tag,SeanCirone,Normal User,Sean Spicer defending Trumps actions to the media is like watching a drunk passenger trying to convince a cop his friend is sober.,Sean Spicer|| Trumps|| 
506,323,0,Sean Spicer*Tag,Chappie1947,Normal User,"Big difference in Sean Spicer press conference and Adam Schiffs, one is spastic and the other is calm cool and collective.",Big|| Sean Spicer|| Adam Schiffs|| 
507,324,0,Sean Spicer*Tag,Deplorabelle,Normal User,President Trump up next!,President Trump|| 
508,324,1,Sean Spicer*Tag,Deplorabelle,Normal User,Tune in now.,Tune|| 
509,325,0,Sean Spicer*Tag,battletested5,Normal User,There were 34 hearings on Benghazi..$7 million spent,Benghazi..$7|| 
510,325,1,Sean Spicer*Tag,battletested5,Normal User,Sean Spicer; Devin Nunes feel the Public doesnt need 1 hearing on Russia/Trump..,Sean Spicer; Devin Nunes|| Public|| Russia/Trump|| 
511,326,0,TheResistance,OccupyDemocrats,Normal User,News For : Twitter EXPLODES After Sean Spicer’s Hunt For Leakers Is Leaked,News|| Twitter EXPLODES|| Sean Spicer’s Hunt|| Leakers|| Leaked|| 
512,327,0,Sean Spicer*Tag,leolovelemon,Normal User,"Sean Spicer seems to think that by asserting he ; others have been ""perfectly clear"" that it makes things clear.",Sean Spicer|| 
513,327,1,Sean Spicer*Tag,leolovelemon,Normal User,It doesn't.,
514,328,0,Sean Spicer*Tag,realtybird,Normal User,That would B hilarious if it weren't true!,B|| 
515,328,1,Sean Spicer*Tag,realtybird,Normal User,I wish investigators would rush this b/c every day goes by is day they destroy evidence!,
516,329,0,Sean Spicer*Tag,foodnpolitics,Normal User,Who else heard Sean Spicer's answer to April Ryan's question on HBCUs and thought it sounded like a plan to revoke federal funding?,Sean Spicer's|| April Ryan's|| HBCUs|| 
517,330,0,FakeNews,BBCocoBear,Normal User,Got it.,Got|| 
518,330,1,FakeNews,BBCocoBear,Normal User,"Dude has a  boner going back years because he was once called a ""sphincter"" in print.",Dude|| 
519,330,2,FakeNews,BBCocoBear,Normal User,It alllllllll makes sense now.,
520,331,0,Sean Spicer*Tag,LEinMOTION,Normal User,The internet rips Sean Spicer for insisting Russian election hacking has been investigated enough already,Sean Spicer|| Russian|| 
521,332,0,Sean Spicer*Tag,BoycottBrigade,Normal User,Sean Spicer just spent 10 minutes sayin' the White House wouldn't have to cover-up their treason if the press would stop uncoverin' it.,Sean Spicer|| White House|| 
522,333,0,Sean Spicer*Tag,GabrielAlon,Normal User,"Not rattled by ban proposal from UK parliment, bad PR with Australia, Mexico, Germany, Canada.",UK|| PR|| Australia|| Mexico|| Germany|| Canada|| 
523,333,1,Sean Spicer*Tag,GabrielAlon,Normal User,Just jokes on SNL.,SNL|| 
524,334,0,Sean Spicer*Tag,HITEXECUTIVE,Normal User,Sean Spicer: I need everyone's phone now.,Sean Spicer|| 
525,334,1,Sean Spicer*Tag,HITEXECUTIVE,Normal User,"Kellyanne: Can't, on hold with the Kremlin",Kellyanne|| Kremlin|| 
526,334,2,Sean Spicer*Tag,HITEXECUTIVE,Normal User,"Miller: Can't, attacking the Anne Frank Center",Miller|| Anne Frank Center|| 
527,335,0,Sean Spicer*Tag,ANomadicView,Normal User,This ‘sphincter’ is ironically loosing control over leaks.,
528,336,0,Sean Spicer*Tag,TheRickyDavila,Normal User,"Pathological Liar Sean Spicer says *trump's ""speech""/babble tomorrow will be filled with ""optimism"".",Pathological Liar Sean Spicer|| 
529,336,1,Sean Spicer*Tag,TheRickyDavila,Normal User,There's nothing optimistic about him.,
530,337,0,Sean Spicer*Tag,davebernstein,Normal User,CIA Director Pompeo called WSJ and WaPost at the behest of Sean Spicer,CIA Director Pompeo|| WSJ and WaPost|| Sean Spicer|| 
531,338,0,Sean Spicer*Tag,vShockAndAwev,Normal User,Did you not hear Trump?,Trump|| 
532,338,1,Sean Spicer*Tag,vShockAndAwev,Normal User,He said he's not a Russian puppet!,Russian|| 
533,338,2,Sean Spicer*Tag,vShockAndAwev,Normal User,Move on.,Move|| 
534,338,3,Sean Spicer*Tag,vShockAndAwev,Normal User,- Sean Spicer,Sean Spicer|| 
535,339,0,Sean Spicer*Tag,rnmomof7,Normal User,"""Sean Spicer"" Good presser Sean ... but too much MSM","""Sean Spicer"" Good|| Sean|| MSM|| "
536,340,0,Sean Spicer*Tag,cian2me,Normal User,@Jim_Sheridan I think that this is how Sean Spicer works out how to reaxt to @realDonaldTrump tweets too.,Sean Spicer|| 
537,340,1,Sean Spicer*Tag,cian2me,Normal User,A random walk down the White House,White House|| 
538,341,0,Sean Spicer*Tag,Phoenixwmn,Normal User,Sean Spicer wanted CIA director to discredit reports of Trump campaign contacts with Russia,Sean Spicer|| CIA|| Trump|| Russia|| 
539,342,0,Sean Spicer*Tag,MajorPayne15,Normal User,Sean Spicer basically had no answer for Trump's weekly vacations.,Sean Spicer|| Trump's|| 
540,343,0,Sean Spicer*Tag,amybuchwald,Normal User,Sean Spicer said that the theme of Trump’s Tuesday address to Congress will be “renewal of the American spirit.”,Sean Spicer|| Trump’s Tuesday|| Congress|| American|| 
541,344,0,Sean Spicer*Tag,Trumpbits,Normal User,"He is soooooo FOS, he might as well just say: ""I am so full of...""",FOS|| 
542,345,0,Sean Spicer*Tag,TheRickyDavila,Normal User,"Sean Spicer: ""He's creating a lot of jobs.",Sean Spicer|| 
543,345,1,Sean Spicer*Tag,TheRickyDavila,Normal User,"He's working hard with congress to repeal and replace Obamacare.""",Obamacare|| 
544,345,2,Sean Spicer*Tag,TheRickyDavila,Normal User,Me: Huh?,
545,346,0,Sean Spicer*Tag,ConscienceVoter,Normal User,Keep on leaking!,Keep|| 
546,346,1,Sean Spicer*Tag,ConscienceVoter,Normal User,We need to know the truth!,
547,347,0,Sean Spicer*Tag,dcrants,Normal User,It is currently being investigated by multiple intel groups...why do they keep lying that it's been dismissed?,
548,348,0,Sean Spicer*Tag,sdgcalifornia,Normal User,Spicer’s tailspin out of control...,Spicer’s|| 
549,349,0,Trumprussia,BillieCossette,Normal User,@Rosie @DebraMessing @GeorgeTakei @Sethrogen DEMAND AN INVESTIGATION INTO  sean spicer has called it off,DEMAND|| INVESTIGATION|| 
550,350,0,Sean Spicer*Tag,AIIAmericanGirI,Normal User,Sean Spicer SHREDS question on Special Prosecutor for Trump Russia connections - The Right Scoop,Sean Spicer SHREDS|| Special Prosecutor|| Trump Russia|| The Right Scoop|| 
551,351,0,Sean Spicer*Tag,jwill2452,Normal User,That doesn't mean they aren't obedient little liberal sheep.,
552,351,1,Sean Spicer*Tag,jwill2452,Normal User,With their protesting guide.,
553,351,2,Sean Spicer*Tag,jwill2452,Normal User,Too dumb to think for themselves.,
554,352,0,russiagate,wolfgang115729,Normal User,@PRESSSEC You may think it is over but it is only beginning.,
555,352,1,russiagate,wolfgang115729,Normal User,45 and his whole admin are going down.,
556,353,0,Sean Spicer*Tag,MrWalterShapiro,Normal User,"Can we have a round of applause for the AP and Time magazine which boycotted Sean Spicer gaggle after the NYT, WP and CNN were barred.",AP and Time|| Sean Spicer|| NYT|| WP and CNN|| 
557,354,0,Sean Spicer*Tag,GRYKING,Normal User,Sean Spicer is 45 years old?,Sean Spicer|| 
558,355,0,Sean Spicer*Tag,TheRealCarlH62,Normal User,@PressSec Hey Mellissa!,Mellissa|| 
559,355,1,Sean Spicer*Tag,TheRealCarlH62,Normal User,Here's your fake town hall people showing their IDs.,Here's|| IDs|| 
560,355,2,Sean Spicer*Tag,TheRealCarlH62,Normal User,We know you're just another Trumped up POS LIAR!,Trumped|| POS LIAR|| 
561,356,0,Sean Spicer*Tag,RVAwonk,Normal User,**The people who are supposed to be investigating the Trump campaign are actively working w/Sean Spicer to undermine the investigation**,Trump|| Spicer|| 
562,357,0,Sean Spicer*Tag,bywillpollock,Normal User,if any non-GOP administration did *a fraction* of this crap we'd be neck-deep in investigations and obstruction.,
563,358,0,Sean Spicer*Tag,MaryDram,Normal User,Sean spicer could've been asked the same about Benghazi,Sean|| Benghazi|| 
564,359,0,Sean Spicer*Tag, cemeteries are being attacked.,mirandayaver,Would be nice if Trump cared about the religious freedom of those whose mosques,Trump|| 
565,360,0,Sean Spicer*Tag,PeterMannionMP,Normal User,Potus spokesman Sean Spicer holds meet to warn Whitehouse staff that they must not leak.,Potus|| Sean Spicer|| Whitehouse|| 
566,360,1,Sean Spicer*Tag,PeterMannionMP,Normal User,News of meeting immediately leaks.,News|| 
567,361,0,Sean Spicer*Tag,TeaPainUSA,Normal User,"Sean Spicer asked ""A special prosecutor for what?""",Sean Spicer|| 
568,361,1,Sean Spicer*Tag,TeaPainUSA,Normal User,"Mike Flynn, Carter Page and Paul Manafort were not available for comment.",Mike Flynn|| Carter Page and Paul Manafort|| 
569,361,2,Sean Spicer*Tag,TeaPainUSA,Normal User,@PressSec,
570,362,0,ACA,mirandayaver,Normal User,"Key reminder: Spicer's critique of  applies to private insurance too, and the plan(s) the GOP would offer would cover precious little.",Key|| Spicer's|| GOP|| 
571,363,0,Sean Spicer*Tag,emptywheel,Normal User,"Spicer checks staffers devices for Signal and Confide, orders staffers not to leak about device check.",Spicer|| Signal and Confide|| 
572,363,1,Sean Spicer*Tag,emptywheel,Normal User,It leaks.,
573,364,0,Sean Spicer*Tag,dna_agct,Normal User,"When a ""so-called"" president calls more than half a country haters ; fake forcing our people to show their ID when they r concerned.",ID|| 
574,365,0,Sean Spicer*Tag,TiffanyBurnsV,Normal User,Whitehouse Press Secretary Sean Spicer is LIVE,Whitehouse Press Secretary Sean Spicer|| LIVE|| 
575,366,0,Sean Spicer*Tag,ZaibatsuNews,Normal User,The internet rips Sean Spicer for insisting Russian election hacking has been investigated enough already,Sean Spicer|| Russian|| 
576,367,0,Sean Spicer*Tag,emblasi,Normal User,The spice man!,
577,367,1,Sean Spicer*Tag,emblasi,Normal User,Putting some spice on the situation.,Putting|| 
578,367,2,Sean Spicer*Tag,emblasi,Normal User,Says look there's nothing to investigate,Says|| 
579,368,0,Sean Spicer*Tag,TeaPainUSA,Normal User,"Sean Spicer: ""I've talked to all the crooks and they assure me they ain't done nothin' wrong.""",Sean Spicer|| 
580,368,1,Sean Spicer*Tag,TeaPainUSA,Normal User,@PressSec,
581,369,0,Sean Spicer*Tag,AnnabelleBakerF,Normal User,Sean Spicer Led FIRST EVER West Wing “Leak Crackdown”,Sean Spicer Led FIRST|| West Wing “Leak Crackdown|| 
582,370,0,Sean Spicer*Tag,ScottLeyes,Normal User,"Sean Spicer trying to plug ""leaks"" reminds me of Lucy trying to keep up with the chocolate conveyor belt...",Sean Spicer|| Lucy|| 
583,371,0,Sean Spicer*Tag,TheRickyDavila,Normal User,"Pathological Liar Sean Spicer: I think Russia's involvement has been investigated up ; down""",Pathological Liar Sean Spicer|| Russia's|| 
584,371,1,Sean Spicer*Tag,TheRickyDavila,Normal User,Me: Trying to cover it up isn't investigating.,Trying|| 
585,372,0,"Trumprussia, TrumpLeaks",PhilipRWFG,Normal User,Investigate   and why should these sources give their names?,Investigate|| 
586,372,1,"Trumprussia, TrumpLeaks",PhilipRWFG,Normal User,There is a lot at stake including their safety,
587,373,0,Sean Spicer*Tag,genebsperling,Normal User,Was in West Wing for total of over 11 years.,West Wing|| 
588,373,1,Sean Spicer*Tag,genebsperling,Normal User,"Never, ever experienced or heard anything like this.",
589,373,2,Sean Spicer*Tag,genebsperling,Normal User,And it's only been 36 days.,
590,373,3,Sean Spicer*Tag,genebsperling,Normal User,Not.,
591,373,4,Sean Spicer*Tag,genebsperling,Normal User,Normal.,Normal|| 
592,374,0,Sean Spicer*Tag,NYstevoM,Normal User,Why not if you work for the Gov you should be used to this already and you already signed ND agreement so this no big deal agree with Napol,Gov|| ND|| Napol|| 
593,375,0,"ironic, irony, thecliffgettingcloser",mscullion,Normal User,Sean Spicer's Staff Leaks Information About His Reported Attempt To Stop Leaks,Sean Spicer's Staff Leaks Information|| Reported Attempt|| Stop Leaks|| 
594,376,0,Sean Spicer*Tag,Kevcipherking88,Normal User,Crazy how Sean spicer is still this bad this far in lol,Crazy|| Sean|| 
595,377,0,Sean Spicer*Tag,indianaoldsoul,Normal User,Sorry.,Sorry|| 
596,377,1,Sean Spicer*Tag,indianaoldsoul,Normal User,I don't believe a word Sean Spicer says.,Sean Spicer|| 
597,377,2,Sean Spicer*Tag,indianaoldsoul,Normal User,The @PressSec podium is no longer credible.,
598,377,3,Sean Spicer*Tag,indianaoldsoul,Normal User,Lying has consequences.,Lying|| 
599,378,0,Sean Spicer*Tag,TheRickyDavila,Normal User,"Pathological Liar Sean Spicer when asked anything: ""I'm not going to get into specifics today...""",Pathological Liar Sean Spicer|| 
600,378,1,Sean Spicer*Tag,TheRickyDavila,Normal User,Probably because no specifics exist.,Probably|| 
601,379,0,Sean Spicer*Tag,RVAwonk,Normal User,Sean Spicer lamented that 17% of  consumers only have 1 plan to choose from.,Sean Spicer|| 
602,379,1,Sean Spicer*Tag,RVAwonk,Normal User,Context: 83% of employers offer 1 plan.,Context: 83|| 
603,380,0,Sean Spicer*Tag,TeaPainUSA,Normal User,Sean Spicer just spent 10 minutes sayin' the White House wouldn't have to cover-up their treason if the press would stop uncoverin' it.,Sean Spicer|| White House|| 
604,382,0,Sean Spicer*Tag,RVAwonk,Normal User,"Spicer says calling him Sphincter ""goes beyond the bounds of free speech.""",Spicer|| Sphincter|| 
605,383,0,KyleLowry*tag,BleacherReport,Company,BREAKING: Raptors announce Kyle Lowry will undergo wrist surgery with the aim to return for the playoffs,BREAKING: Raptors|| Kyle Lowry|| 
606,384,0,KyleLowry*tag,WojVerticalNBA,Company,"Sources: Lowry could return within four-to-five weeks, play regular season games prior to playoffs.",Sources: Lowry|| 
607,385,0,KyleLowry*tag,MarcJSpearsESPN,Journalist,The Raptors say All-Star Kyle Lowry to undergo surgery Tuesday morning to remove loose bodies from right wrist.,The Raptors|| All-Star Kyle Lowry|| 
608,385,1,KyleLowry*tag,MarcJSpearsESPN,Journalist,Aim to return for playoffs.,Aim|| 
609,386,0,KyleLowry*tag,RaptorsMR,Company,Kyle Lowry to undergo surgery Tuesday morning to remove loose bodies from right wrist.,Kyle Lowry|| 
610,386,1,KyleLowry*tag,RaptorsMR,Company,Aim to return for playoffs.,Aim|| 
611,387,0,KyleLowry*tag,michaelgrange,Journalist,At the very least this all looks strange:,
612,388,0,KyleLowry*tag,Raptors,Company,Injury update: Kyle Lowry to undergo right wrist surgery.,Injury|| Kyle Lowry|| 
613,388,1,KyleLowry*tag,Raptors,Company,More [,
614,390,0,KyleLowry*tag,SBondyNYDN,Journalist,Raptors at Knicks tonight.,Raptors at Knicks|| 
615,390,1,KyleLowry*tag,SBondyNYDN,Journalist,Paging Brandon Jennings.,Paging Brandon Jennings|| 
616,391,0,KyleLowry*tag,ESPNStatsInfo,Company,Kyle Lowry is averaging a career-best 22.8 PPG this season and has career highs in FG pct (46.3) and 3-pt FG pct (41.7).,Kyle Lowry|| 22.8 PPG|| FG|| 3-pt FG|| 
617,392,0,KyleLowry*tag,CBCAlerts,Company,"Raptors' Kyle Lowry out indefinitely, aims to return for playoffs.",Raptors' Kyle Lowry|| 
618,392,1,KyleLowry*tag,CBCAlerts,Company,All-star guard to have wrist surgery Tuesday.,All-star|| 
619,392,2,KyleLowry*tag,CBCAlerts,Company,BG:,BG|| 
620,393,0,WeTheNorth,Matt__Devlin,Journalist,Raptors guard Kyle Lowry will have surgery Tuesday morning to remove loose bodies from his right wrist.,Raptors|| Kyle Lowry|| 
621,394,0,KyleLowry*tag,ZachLowe_NBA,Journalist,Wow.,
622,394,1,KyleLowry*tag,ZachLowe_NBA,Journalist,Awful news.,Awful|| 
623,394,2,KyleLowry*tag,ZachLowe_NBA,Journalist,"Raps have depth now to hang in 4-5 bracket w/o Lowry, but need him humming for playoffs.",Raps|| Lowry|| 
624,395,0,KyleLowry*tag,CP24,Company,BREAKING: Raptors say Kyle Lowry to undergo surgery Tuesday to remove loose bodies from right wrist.,BREAKING: Raptors|| Kyle Lowry|| 
625,395,1,KyleLowry*tag,CP24,Company,He will aim to return for playoffs.,
626,396,0,KyleLowry*tag,ekoreen,Journalist,"Well, not great.",
627,397,0,KyleLowry*tag, aims to return for playoffs.,theScore,BREAKING: Raptors' Kyle Lowry to undergo wrist surgery,BREAKING: Raptors' Kyle Lowry|| 
628,398,0,KyleLowry*tag,TSN_Sports,Company,BREAKING: Kyle Lowry is expected to miss the remainder regular season and will undergo surgery to remove loose bodies from right wrist.,BREAKING: Kyle Lowry|| 
629,399,0,KyleLowry*tag,NEWS1130Sports,Company,Big blow for the Raptors MT @RaptorsMR Kyle Lowry to undergo surgery to remove loose bodies from right wrist.,Big|| Raptors MT|| Kyle Lowry|| 
630,399,1,KyleLowry*tag,NEWS1130Sports,Company,Aim to return for playoffs.,Aim|| 
631,400,0,KyleLowry*tag,KevinRashidi,Journalist,Raptors went from listing Kyle Lowry as day-to-day and questionable to now being out until the playoffs (hopefully).,Raptors|| Kyle Lowry|| 
632,400,1,KyleLowry*tag,KevinRashidi,Journalist,Managed horribly.,Managed|| 
633,401,0,KyleLowry*tag,tim_micallef,Journalist,That changes ish....,
634,402,0,Raptors,bball_ref,Journalist,The  have been 12.7 points per 100 better with Lowry on the floor this season,Lowry|| 
635,404,0,KyleLowry*tag,SInow,Company,"Kyle Lowry will undergo wrist surgery to remove loose bodies, but hopes to return for the playoffs",Kyle Lowry|| 
636,405,0,KyleLowry*tag,SportsCentre,Company,BREAKING: @Raptors announce PG Kyle Lowry will have surgery Tuesday to remove loose bodies from right wrist and aims to return for playoffs,BREAKING|| PG Kyle Lowry|| 
637,406,0,Breaking,TorontoStar,Company,Kyle Lowry is out for the rest of the NBA regular season,Kyle Lowry|| NBA|| 
638,407,0,KyleLowry*tag,NBATV,Company,REPORTS: Kyle Lowry to undergo surgery on right wrist.,REPORTS: Kyle Lowry|| 
639,407,1,KyleLowry*tag,NBATV,Company,Aiming to return for playoffs.,Aiming|| 
640,407,2,KyleLowry*tag,NBATV,Company,(via @RaptorsMR),
641,408,0,KyleLowry*tag,SeanGrandePBP,Journalist,And the East takes another crazy turn...,East|| 
642,409,0,KyleLowry*tag, likely out for regular season.,FantasyLabsNBA,Kyle Lowry to undergo wrist surgery,Kyle Lowry|| 
643,410,0,KyleLowry*tag,WalderSports,Company,"I'm not one to question the great Kyle Lowry, but taking part in the 3-point shootout and the All-Star Game probably wasn't a good idea.",Kyle Lowry|| All-Star Game|| 
644,411,0,Cavs,KeithBritton86,Journalist,keep on catching breaks on path back to Finals...,Finals|| 
645,412,0,KyleLowry*tag,robpizzola,Journalist,re: Kyle Lowry.,Kyle Lowry|| 
646,412,1,KyleLowry*tag,robpizzola,Journalist,@mau_russo has never been wrong about anything before.,
647,413,0,KyleLowry*tag,WheelerTSN,Company,Oh god ...,
648,414,0,KyleLowry*tag,SmithRaps,Journalist,And some news,
649,415,0,TheJump,Rachel__Nichols,Journalist,So I know what we're talking about in the next segment of ...,
650,416,0,KyleLowry*tag,Rotoworld_BK,Company,Kyle Lowry set to undergo wrist surgery,Kyle Lowry|| 
651,417,0,KyleLowry*tag,Deadspin,Company,"Kyle Lowry to undergo wrist surgery, hopes to be back for playoffs:",Kyle Lowry|| 
652,418,0,KyleLowry*tag,GlennDOrdway,Journalist,Toronto has a problem...,Toronto|| 
653,419,0,KyleLowry*tag,FAN590,Journalist,"As per @RaptorsMR, Kyle Lowry to undergo surgery Tues. morning to remove loose bodies from right wrist- aiming to return for the playoffs.",Kyle Lowry|| 
654,420,0,KyleLowry*tag,ByJayKing,Journalist,Whoa.,
655,421,0,KyleLowry*tag,nutgraf1,Journalist,Heartbreaker: Kyle Lowry out for at least rest of regular season  via @torontostar,Heartbreaker: Kyle Lowry|| 
656,422,0,KyleLowry*tag,YahooBDL,Company,Kyle Lowry will 'aim to return for playoffs' following surgery on his right wrist -,Kyle Lowry|| 
657,423,0,KyleLowry*tag,TheCrossover,Company,"Prior to Kyle Lowry's injury, the Raptors were loading up for the East arms race",Prior|| Kyle Lowry's|| Raptors|| East|| 
658,424,0,Raptors,SNstats,Company,DeMar DeRozan this season when Kyle Lowry does not play:,DeMar DeRozan|| Kyle Lowry|| 
659,424,1,Raptors,SNstats,Company,"37.3 PTS, 7.3 REB, 4.3 AST",37.3 PTS|| 7.3 REB|| 4.3 AST|| 
660,424,2,Raptors,SNstats,Company,"51.4 FG%, 97.4 FT%",51.4 FG|| 97.4 FT|| 
661,424,3,Raptors,SNstats,Company,3-0 team record,
662,425,0,KyleLowry*tag,ESPNStatsInfo,Company,"The Raptors offensive efficiency with Kyle Lowry off the floor this season is the same as the Knicks, who are currently 16th in the NBA.",The Raptors|| Kyle Lowry|| Knicks|| 16th in the NBA|| 
663,426,0,KyleLowry*tag,martin_bauman,Journalist,"*Frantically Googles ""loose bodies""*",*Frantically Googles|| 
664,427,0,KyleLowry*tag,TSN1050Radio,Company,@JLew1050 is on now with @ScottyMacThinks for a live reaction to the news of Kyle Lowry needing surgery.,Kyle Lowry|| 
665,428,0,KyleLowry*tag,ComplexSports,Company,"Kyle Lowry will undergo wrist surgery tomorrow, likely won't be back until playoffs.",Kyle Lowry|| 
666,429,0,KyleLowry*tag,570NEWS,Company,JUST IN: @Raptors have announced that all-star guard Kyle Lowry will have surgery on his right wrist.,Kyle Lowry|| 
667,429,1,KyleLowry*tag,570NEWS,Company,More coming.,
668,430,0,KyleLowry*tag,ESPNSteinLine,Company,Latest trade scuttle: Raptors trying to construct deal with Knicks that would send Kyle Lowry to New York,Latest|| Raptors|| Knicks|| Kyle Lowry|| New York|| 
669,431,0,KyleLowry*tag,AM800News,Company,SPORTS ALERT: The Toronto Raptors have announced that all-star guard Kyle Lowry will have surgery on his right wrist.,SPORTS ALERT: The Toronto Raptors|| Kyle Lowry|| 
670,432,0,KyleLowry*tag,daldridgetnt,Journalist,"Oh, boy.",
671,432,1,KyleLowry*tag,daldridgetnt,Journalist,Game-changer:,Game-changer|| 
672,433,0,KyleLowry*tag,ESPNSteinLine,Company,Knicks don't want to burn first-rounder for Kyle Lowry and naturally prefer to keep Hardaway Jr. + save Shumpert (for another deal).,Knicks|| Kyle Lowry|| Hardaway Jr|| Shumpert|| 
673,433,1,KyleLowry*tag,ESPNSteinLine,Company,But ...,
674,434,0,KyleLowry*tag,Chris_Broussard,Journalist,"Knicks' pursuit of Kyle Lowry being held up by Knicks' refusal to give up 1st round pick, sources say",Knicks|| Kyle Lowry|| Knicks|| 
675,435,0,KyleLowry*tag,thebiglead,Company,"Kyle Lowry To Have Wrist Surgery, Hopes To Return For Playoffs",Kyle Lowry|| Wrist Surgery|| Hopes|| Return|| Playoffs|| 
676,436,0,KyleLowry*tag,ClevisMurray,Journalist,Toronto Raptors announce Kyle Lowry will undergo surgery on Tuesday to remove loose bodies from his right wrist.,Toronto Raptors|| Kyle Lowry|| 
677,437,0,KyleLowry*tag,KeithSmithNBA,Journalist,"""Aim to return for playoffs"" is curious and ominous phrasing.","""Aim|| "
678,438,0,KyleLowry*tag,highkin,Journalist,"Not great, Kyle Lowry got wrist injurty…",Kyle Lowry|| 
679,439,0,"NBA, Raptors",SportsInsights,Company,"- Kyle Lowry, Wrist - is out indefinitely",Kyle Lowry|| Wrist|| 
680,440,0,KyleLowry*tag,iWill___,Normal User,No my fantasy team ?,
681,441,0,KyleLowry*tag,PulseFastBreak,Normal User,": @Raptors' Kyle Lowry to have wrist surgery on Tuesday, timetable for return would mostly likely be the playoffs.",Kyle Lowry|| 
682,442,0,KyleLowry*tag,NBAInjuryR3port,Normal User,Kyle Lowry (when u laff and a lil doodoo nugget u didn't know was there slips out ya bhole) aims to return for start of playoffs.,Kyle Lowry|| 
683,443,0,KyleLowry*tag,DarrenMenezes,Normal User,Kyle Lowry getting injured is bad for my health,Kyle Lowry|| 
684,444,0,KyleLowry*tag,JordanTink,Normal User,BREAKING: Kyle Lowry's wrist,BREAKING: Kyle Lowry's|| 
685,445,0,KyleLowry*tag,SA2K99,Normal User,We actually cant catch a break.,
686,445,1,KyleLowry*tag,SA2K99,Normal User,Been almost the entire season without a full squad,
687,446,0,KyleLowry*tag,HeyHeyItsTy,Normal User,How many bodies can you fit in someone's wrist and why did he put them there?,
